599002833|1|Major manufacturer -  critical  water quality sensitivity|0|
599002835|1|Major manufacturer -  critical  water quality sensitivity|0|
599002837|0||1|Hospital
599002837|0||1|Major manufacturer -  critical  water quality sensitivity
599002842|0||1|Prison
599002843|0||1|Hospital
599002843|0||1|Major manufacturer -  critical  water quality sensitivity
599002846|0||1|Hospital
599002846|0||1|Major manufacturer -  critical  water quality sensitivity
599002853|1|Major food & drink manufacturer|0|
599002853|1|Major manufacturer -  critical  water quality sensitivity|0|
599002854|1|Major food & drink manufacturer|0|
599002854|1|Major manufacturer -  critical  water quality sensitivity|0|
599002857|0||1|Hospital
599002862|1|Major food & drink manufacturer|0|
599002862|1|Major manufacturer -  critical  water quality sensitivity|0|
599002863|1|Major manufacturer -  critical  water quality sensitivity|0|
599002864|0||1|Hospital
599002864|0||1|Major manufacturer -  critical  water quality sensitivity
599002873|0||1|Blue Light site
599002874|1|Major food & drink manufacturer|0|
599002874|1|Major manufacturer -  critical  water quality sensitivity|0|
599002874|1|NHH  - detrimental network impact|0|
599002877|0||1|Prison
599002881|0||1|Hospital
599002881|0||1|Major manufacturer -  critical  water quality sensitivity
599002882|1|Major food & drink manufacturer|0|
599002882|1|Major manufacturer -  critical  water quality sensitivity|0|
599002884|1|Major manufacturer -  critical  water quality sensitivity|0|
599002884|1|NHH  - detrimental network impact|0|
599002886|1|Major food & drink manufacturer|0|
599002886|1|Major manufacturer -  critical  water quality sensitivity|0|
599002887|0||1|Hospital
599002887|0||1|Major manufacturer -  critical  water quality sensitivity
599002910|0||1|Hospital
599002910|0||1|Major manufacturer -  critical  water quality sensitivity
599002917|0||1|Hospital
599002917|0||1|Major manufacturer -  critical  water quality sensitivity
599002918|0||1|Hospital
599002918|0||1|Major manufacturer -  critical  water quality sensitivity
599002919|0||1|Hospital
599002919|0||1|Major manufacturer -  critical  water quality sensitivity
599002919|0||1|NHH  - detrimental network impact
599002920|0||1|Hospital
599002920|0||1|Major manufacturer -  critical  water quality sensitivity
599002920|0||1|NHH  - detrimental network impact
599002921|0||1|Prison
599002924|1|Major food & drink manufacturer|0|
599002931|0||1|Hospital
599002931|0||1|Major manufacturer -  critical  water quality sensitivity
599002936|0||1|COMAH site
599002940|1|Major pharmaceutical manufacturer|0|
599002943|0||1|Prison
599002945|0||1|Hospital
599002945|0||1|Major manufacturer -  critical  water quality sensitivity
599002949|0||1|Hospital
599002949|0||1|Major manufacturer -  critical  water quality sensitivity
599002950|1|Major food & drink manufacturer|0|
599002950|1|Major manufacturer -  critical  water quality sensitivity|0|
599002954|1|Major food & drink manufacturer|0|
599002954|1|Major manufacturer -  critical  water quality sensitivity|0|
599002964|1|Major food & drink manufacturer|0|
599002964|1|Major manufacturer -  critical  water quality sensitivity|0|
599002970|1|Major manufacturer -  critical  water quality sensitivity|0|
599002974|0||1|Prison
599002979|1|Major food & drink manufacturer|0|
599002979|1|Major manufacturer -  critical  water quality sensitivity|0|
599002981|1|Major food & drink manufacturer|0|
599002981|1|Major manufacturer -  critical  water quality sensitivity|0|
599002988|1|Major food & drink manufacturer|0|
599002988|1|Major manufacturer -  critical  water quality sensitivity|0|
599002990|1|Major manufacturer -  critical  water quality sensitivity|0|
599002992|1|Major manufacturer -  critical  water quality sensitivity|0|
599002994|1|Major food & drink manufacturer|0|
599002994|1|Major manufacturer -  critical  water quality sensitivity|0|
599002995|1|Major food & drink manufacturer|0|
599002995|1|Major manufacturer -  critical  water quality sensitivity|0|
599002996|0||1|Hospital
599002996|0||1|Major manufacturer -  critical  water quality sensitivity
599002996|0||1|NHH  - detrimental network impact
599002998|1|Major food & drink manufacturer|0|
599002998|1|Major manufacturer -  critical  water quality sensitivity|0|
599003035|0||1|Hospital
599003038|0||1|Hospital
599003054|1|Major manufacturer -  critical  water quality sensitivity|0|
599003057|1|Major food & drink manufacturer|0|
599003057|1|Major manufacturer -  critical  water quality sensitivity|0|
599003079|0||1|Prison
599003081|1|Major manufacturer -  critical  water quality sensitivity|0|
599003081|1|NHH  - detrimental network impact|0|
599003091|1|Major food & drink manufacturer|0|
599003091|1|Major manufacturer -  critical  water quality sensitivity|0|
599003093|0||1|Prison
599003116|1|Major food & drink manufacturer|0|
599003116|1|Major manufacturer -  critical  water quality sensitivity|0|
599003138|1|Major food & drink manufacturer|0|
599003138|1|Major manufacturer -  critical  water quality sensitivity|0|
601045888|0||1|Hospital
601095459|1|Major manufacturer -  critical  water quality sensitivity|0|
602002293|0||1|COMAH site
602002526|0||1|Hospital
602002548|0||1|Hospital
602002636|0||1|Hospital
602003034|0||1|Hospital
602003034|0||1|Major manufacturer -  critical  water quality sensitivity
602003048|0||1|Hospital
602003098|0||1|Hospital
608002008|1|Major food & drink manufacturer|0|
608002008|1|Major manufacturer -  critical  water quality sensitivity|0|
608002067|0||1|Blue Light site
613002444|0||1|Prison
624002169|0||1|Hospital
624002169|0||1|Major manufacturer -  critical  water quality sensitivity
625002002|0||1|Hospital
625002384|1|Major manufacturer -  critical  water quality sensitivity|0|
635002011|1|Major food & drink manufacturer|0|
635002011|1|Major manufacturer -  critical  water quality sensitivity|0|
640022314|0||1|COMAH site
640084815|0||1|Hospital
650073958|0||1|Hospital
650073958|0||1|Major manufacturer -  critical  water quality sensitivity
650246664|0||1|Hospital
650291974|0||1|Hospital
650309681|0||1|Hospital
650369126|0||1|Hospital
650369127|0||1|Hospital
650372515|0||1|Hospital
650388258|0||1|Hospital
650388258|0||1|Major manufacturer -  critical  water quality sensitivity
650440354|0||1|Hospital
654002006|0||1|Hospital
664002226|1|Major manufacturer -  critical  water quality sensitivity|0|
666002086|1|Major food & drink manufacturer|0|
666002086|1|Major manufacturer -  critical  water quality sensitivity|0|
668002010|1|Major food & drink manufacturer|0|
668002010|1|Major manufacturer -  critical  water quality sensitivity|0|
684002009|0||1|Hospital
684002273|0||1|COMAH site
685002148|0||1|Hospital
685002148|0||1|Major manufacturer -  critical  water quality sensitivity
688002028|0||1|Hospital
688002028|0||1|Major manufacturer -  critical  water quality sensitivity
697002011|0||1|Hospital
698002173|0||1|Catchment Critical TE Discharger
698002364|1|Major food & drink manufacturer|0|
698002364|1|Major manufacturer -  critical  water quality sensitivity|0|
698002648|0||1|COMAH site
703017470|1|Major food & drink manufacturer|0|
703017470|1|Major manufacturer -  critical  water quality sensitivity|0|
703044310|0||1|Hospital
703044310|0||1|Major manufacturer -  critical  water quality sensitivity
703055909|0||1|COMAH site
703063856|0||1|Hospital
712002010|0||1|Hospital
713002011|1|Major food & drink manufacturer|0|
713002011|1|Major manufacturer -  critical  water quality sensitivity|0|
719003053|0||1|Hospital
737002010|0||1|Hospital
737002016|1|Major food & drink manufacturer|0|
737002016|1|Major manufacturer -  critical  water quality sensitivity|0|
737002016|1|NHH  - detrimental network impact|0|
743002207|1|Major food & drink manufacturer|0|
743002207|1|Major manufacturer -  critical  water quality sensitivity|0|
748002003|1|Major manufacturer -  critical  water quality sensitivity|0|
762002103|1|Major food & drink manufacturer|0|
762002103|1|Major manufacturer -  critical  water quality sensitivity|0|
763002012|1|Major manufacturer -  critical  water quality sensitivity|0|
763002012|1|NHH  - detrimental network impact|0|
765002008|1|Major manufacturer -  critical  water quality sensitivity|0|
782039734|0||1|COMAH site
796002173|0||1|Hospital
797002311|0||1|Hospital
798002008|0||1|Hospital
798002008|0||1|Major manufacturer -  critical  water quality sensitivity
802002012|0||1|Hospital
804002051|1|Major manufacturer -  critical  water quality sensitivity|0|
804004109|0||1|Hospital
820002145|1|Major food & drink manufacturer|0|
820002145|1|Major manufacturer -  critical  water quality sensitivity|0|
823041155|0||1|Hospital
831016447|1|Major food & drink manufacturer|0|
831016447|1|Major manufacturer -  critical  water quality sensitivity|0|
831034881|1|Major food & drink manufacturer|0|
831034881|1|Major manufacturer -  critical  water quality sensitivity|0|
831036893|0||1|Hospital
831046366|0||1|Hospital
831047079|0||1|Hospital
831055737|0||1|Hospital
831058407|0||1|Hospital
831058579|0||1|Hospital
831137243|0||1|Hospital
831137243|0||1|Major manufacturer -  critical  water quality sensitivity
831197465|1|Major food & drink manufacturer|0|
831197465|1|Major manufacturer -  critical  water quality sensitivity|0|
831222923|0||1|Hospital
831241165|0||1|Hospital
831248942|0||1|Prison
831252201|0||1|Hospital
837002161|0||1|Hospital
838002054|0||1|Hospital
854002154|1|Major food & drink manufacturer|0|
854002154|1|Major manufacturer -  critical  water quality sensitivity|0|
875002271|0||1|Hospital
875002271|0||1|Major manufacturer -  critical  water quality sensitivity
881002122|0||1|Hospital
881002326|0||1|Hospital
881002456|0||1|Hospital
881002812|0||1|Hospital
881002832|0||1|Hospital
881002980|0||1|Hospital
881002983|0||1|Hospital
881003037|0||1|Hospital
881003042|0||1|Hospital
881003078|0||1|Hospital
881003151|0||1|Hospital
881003177|0||1|Hospital
881003232|0||1|Hospital
881003451|0||1|Hospital
881003453|1|Major food & drink manufacturer|0|
881003453|1|Major manufacturer -  critical  water quality sensitivity|0|
881003501|0||1|Blue Light site
884002325|0||1|Hospital
884002325|0||1|Major manufacturer -  critical  water quality sensitivity
892002406|0||1|Hospital
892002406|0||1|Major manufacturer -  critical  water quality sensitivity
899002012|0||1|Hospital
899002017|1|Major food & drink manufacturer|0|
899002017|1|Major manufacturer -  critical  water quality sensitivity|0|
899002017|1|NHH  - detrimental network impact|0|
902002004|0||1|COMAH site
902002004|0||1|Major manufacturer -  critical  water quality sensitivity
905002148|0||1|COMAH site
908003259|0||1|Hospital
908018420|0||1|Hospital
908054022|0||1|Prison
908061992|0||1|Hospital
908062856|0||1|COMAH site
921002006|0||1|Hospital
943002025|1|Major food & drink manufacturer|0|
943002025|1|Major manufacturer -  critical  water quality sensitivity|0|
944002003|1|Major manufacturer -  critical  water quality sensitivity|0|
944002003|1|NHH  - detrimental network impact|0|
946002344|1|Major food & drink manufacturer|0|
946002344|1|Major manufacturer -  critical  water quality sensitivity|0|
954002079|0||1|Hospital
954002079|0||1|Major manufacturer -  critical  water quality sensitivity
958002009|1|Major manufacturer -  critical  water quality sensitivity|0|
958002009|1|NHH  - detrimental network impact|0|
958002186|1|Major food & drink manufacturer|0|
958002186|1|Major manufacturer -  critical  water quality sensitivity|0|
964002006|0||1|Hospital
967002016|0||1|Hospital
967002017|1|Major pharmaceutical manufacturer|0|
967002017|1|NHH  - detrimental network impact|0|
969002189|0||1|Hospital
969002214|0||1|Hospital
969002214|0||1|Major manufacturer -  critical  water quality sensitivity
969002409|0||1|Hospital
969002409|0||1|Major manufacturer -  critical  water quality sensitivity
969002558|1|Major food & drink manufacturer|0|
969002558|1|Major manufacturer -  critical  water quality sensitivity|0|
969002684|0||1|Hospital
969002789|0||1|Hospital
972002007|1|Major food & drink manufacturer|0|
972002007|1|Major manufacturer -  critical  water quality sensitivity|0|
977002040|0||1|Hospital
979002028|0||1|NHH  - detrimental network impact
989002355|0||1|Hospital
989002355|0||1|Major manufacturer -  critical  water quality sensitivity
991002249|1|Major food & drink manufacturer|0|
991002249|1|Major manufacturer -  critical  water quality sensitivity|0|
992002310|1|Major manufacturer -  critical  water quality sensitivity|0|
599002950|1|Major food & drink manufacturer|0|
599002950|1|Major manufacturer -  critical  water quality sensitivity|0|
610003156|0||1|Hospital
650163109|0||1|Hospital
650413955|0||1|Hospital
5002115|1|Major manufacturer -  critical  water quality sensitivity|0|
5002115|1|NHH  - detrimental network impact|0|
16002123|0||1|Blue Light site
86002161|0||1|Hospital
148156642|0||1|Hospital
148219619|0||1|Hospital
152003718|0||1|Hospital
152008309|0||1|Hospital
152008309|0||1|Major manufacturer -  critical  water quality sensitivity
152010587|0||1|Hospital
152010587|0||1|Major manufacturer -  critical  water quality sensitivity
152024255|0||1|Hospital
152025082|0||1|Hospital
152027404|1|Major food & drink manufacturer|0|
152027404|1|Major manufacturer -  critical  water quality sensitivity|0|
152032216|0||1|Hospital
152032493|0||1|Hospital
152035734|0||1|Hospital
175002223|1|Major food & drink manufacturer|0|
175002223|1|Major manufacturer -  critical  water quality sensitivity|0|
177002342|0||1|Hospital
184002191|0||1|Hospital
196002132|0||1|Hospital
198013647|0||1|Hospital
198013729|0||1|Hospital
198022362|0||1|Hospital
198022419|0||1|Hospital
203002004|1|Major food & drink manufacturer|0|
203002004|1|Major manufacturer -  critical  water quality sensitivity|0|
208002090|1|Major food & drink manufacturer|0|
208002090|1|Major manufacturer -  critical  water quality sensitivity|0|
217002220|0||1|Hospital
222002148|0||1|Hospital
225002009|1|Major manufacturer -  critical  water quality sensitivity|0|
225002016|0||1|Prison
225002040|1|Major food & drink manufacturer|0|
225002040|1|Major manufacturer -  critical  water quality sensitivity|0|
225002094|0||1|Prison
225002180|1|Major food & drink manufacturer|0|
225002180|1|Major manufacturer -  critical  water quality sensitivity|0|
225002209|1|Major manufacturer -  critical  water quality sensitivity|0|
225002211|1|Major food & drink manufacturer|0|
225002211|1|Major manufacturer -  critical  water quality sensitivity|0|
225002212|0||1|Prison
225002214|0||1|Major food & drink manufacturer
225002214|0||1|Major manufacturer -  critical  water quality sensitivity
225002232|1|Major manufacturer -  critical  water quality sensitivity|0|
225002232|1|NHH  - detrimental network impact|0|
225002233|1|Major food & drink manufacturer|0|
225002233|1|Major manufacturer -  critical  water quality sensitivity|0|
225002260|0||1|Hospital
225002260|0||1|Major manufacturer -  critical  water quality sensitivity
225002260|0||1|NHH  - detrimental network impact
225002266|1|Major manufacturer -  critical  water quality sensitivity|0|
225002272|0||1|Hospital
225002277|1|Major food & drink manufacturer|0|
225002277|1|Major manufacturer -  critical  water quality sensitivity|0|
225002288|0||1|Hospital
225002305|1|Major food & drink manufacturer|0|
225002305|1|Major manufacturer -  critical  water quality sensitivity|0|
225002306|1|Major food & drink manufacturer|0|
225002306|1|Major manufacturer -  critical  water quality sensitivity|0|
225002311|0||1|COMAH site
225002321|0||1|Hospital
225002321|0||1|Major manufacturer -  critical  water quality sensitivity
225002323|1|Major manufacturer -  critical  water quality sensitivity|0|
225002335|1|Major manufacturer -  critical  water quality sensitivity|0|
225002339|0||1|Hospital
225002339|0||1|Major manufacturer -  critical  water quality sensitivity
225002377|0||1|COMAH site
225002377|0||1|NHH  - detrimental network impact
225002395|0||1|Hospital
225002395|0||1|Major manufacturer -  critical  water quality sensitivity
225002407|1|Major manufacturer -  critical  water quality sensitivity|0|
225002426|1|Major manufacturer -  critical  water quality sensitivity|0|
225002432|1|Major food & drink manufacturer|0|
225002432|1|Major manufacturer -  critical  water quality sensitivity|0|
225002435|1|Major food & drink manufacturer|0|
225002435|1|Major manufacturer -  critical  water quality sensitivity|0|
225002441|1|Major food & drink manufacturer|0|
225002441|1|Major manufacturer -  critical  water quality sensitivity|0|
225002449|0||1|NHH  - detrimental network impact
225002452|1|Major food & drink manufacturer|0|
225002452|1|Major manufacturer -  critical  water quality sensitivity|0|
225002465|1|Major food & drink manufacturer|0|
225002465|1|Major manufacturer -  critical  water quality sensitivity|0|
225002465|1|NHH  - detrimental network impact|0|
225002466|1|Major food & drink manufacturer|0|
225002466|1|Major manufacturer -  critical  water quality sensitivity|0|
225002484|1|Major manufacturer -  critical  water quality sensitivity|0|
225002494|1|Major manufacturer -  critical  water quality sensitivity|0|
225002502|0||1|Blue Light site
225002507|0||1|Hospital
225002507|0||1|Major manufacturer -  critical  water quality sensitivity
225002518|1|Major food & drink manufacturer|0|
225002518|1|Major manufacturer -  critical  water quality sensitivity|0|
225002537|1|Major manufacturer -  critical  water quality sensitivity|0|
225002537|1|NHH  - detrimental network impact|0|
225002539|0||1|Hospital
225002539|0||1|Major manufacturer -  critical  water quality sensitivity
225002540|1|Major food & drink manufacturer|0|
225002540|1|Major manufacturer -  critical  water quality sensitivity|0|
225002544|1|Major food & drink manufacturer|0|
225002544|1|Major manufacturer -  critical  water quality sensitivity|0|
225002545|0||1|Hospital
225002547|1|Major food & drink manufacturer|0|
225002547|1|Major manufacturer -  critical  water quality sensitivity|0|
225002551|0||1|Prison
225002557|1|Major food & drink manufacturer|0|
225002557|1|Major manufacturer -  critical  water quality sensitivity|0|
225002575|1|Major manufacturer -  critical  water quality sensitivity|0|
225002583|1|Major food & drink manufacturer|0|
225002583|1|Major manufacturer -  critical  water quality sensitivity|0|
225002583|1|NHH  - detrimental network impact|0|
225002594|0||1|Prison
225002596|1|Major food & drink manufacturer|0|
225002596|1|Major manufacturer -  critical  water quality sensitivity|0|
225002597|1|Major manufacturer -  critical  water quality sensitivity|0|
225002597|1|NHH  - detrimental network impact|0|
225002598|1|Major food & drink manufacturer|0|
225002598|1|Major manufacturer -  critical  water quality sensitivity|0|
225002603|1|Major food & drink manufacturer|0|
225002603|1|Major manufacturer -  critical  water quality sensitivity|0|
225002609|0||1|Blue Light site
225002612|1|Major manufacturer -  critical  water quality sensitivity|0|
225002617|0||1|Hospital
225002621|0||1|Hospital
225002621|0||1|Major manufacturer -  critical  water quality sensitivity
225002634|1|Major food & drink manufacturer|0|
225002634|1|Major manufacturer -  critical  water quality sensitivity|0|
225002635|0||1|Hospital
225002635|0||1|Major manufacturer -  critical  water quality sensitivity
225002651|1|Major food & drink manufacturer|0|
225002651|1|Major manufacturer -  critical  water quality sensitivity|0|
225002653|1|Major food & drink manufacturer|0|
225002653|1|Major manufacturer -  critical  water quality sensitivity|0|
225002671|1|Major food & drink manufacturer|0|
225002671|1|Major manufacturer -  critical  water quality sensitivity|0|
225002693|1|Major food & drink manufacturer|0|
225002693|1|Major manufacturer -  critical  water quality sensitivity|0|
225002696|0||1|Prison
225002697|0||1|Prison
225002703|0||1|Blue Light site
225002703|0||1|NHH  - detrimental network impact
235002031|0||1|Hospital
235002031|0||1|Major manufacturer -  critical  water quality sensitivity
236002211|0||1|Hospital
236002646|0||1|Hospital
236002646|0||1|Major manufacturer -  critical  water quality sensitivity
249002015|0||1|Hospital
250002234|0||1|Hospital
261002002|1|Major manufacturer -  critical  water quality sensitivity|0|
263002311|0||1|Prison
266002141|0||1|Hospital
266002141|0||1|Major manufacturer -  critical  water quality sensitivity
286002186|0||1|Hospital
303002182|0||1|Catchment Critical TE Discharger
303002597|1|Major food & drink manufacturer|0|
303002597|1|NHH  - detrimental network impact|0|
303002599|1|Major food & drink manufacturer|0|
303002599|1|NHH  - detrimental network impact|0|
303003174|1|Major food & drink manufacturer|0|
303003174|1|Major manufacturer -  critical  water quality sensitivity|0|
303003520|0||1|Hospital
303004228|0||1|COMAH site
303004230|1|Major food & drink manufacturer|0|
303004230|1|Major manufacturer -  critical  water quality sensitivity|0|
303004952|1|Major food & drink manufacturer|0|
303004952|1|Major manufacturer -  critical  water quality sensitivity|0|
307002033|1|Major food & drink manufacturer|0|
316002007|0||1|Hospital
316002009|0||1|Hospital
323002016|0||1|Hospital
330002098|1|Major food & drink manufacturer|0|
330002098|1|Major manufacturer -  critical  water quality sensitivity|0|
332002218|1|Major food & drink manufacturer|0|
332002218|1|Major manufacturer -  critical  water quality sensitivity|0|
339002082|0||1|Catchment Critical TE Discharger
356002044|1|Major food & drink manufacturer|0|
356002044|1|Major manufacturer -  critical  water quality sensitivity|0|
369002003|0||1|Hospital
372002019|0||1|Hospital
374002008|0||1|Hospital
374002008|0||1|Major manufacturer -  critical  water quality sensitivity
383002014|0||1|Hospital
383002014|0||1|Major manufacturer -  critical  water quality sensitivity
383002353|1|Major manufacturer -  critical  water quality sensitivity|0|
385021763|0||1|Hospital
385026979|0||1|Hospital
385027121|0||1|Hospital
385042753|0||1|Hospital
385049744|0||1|Hospital
385070896|0||1|Hospital
385083759|0||1|Catchment Critical TE Discharger
385102219|0||1|Hospital
388002174|0||1|Hospital
406002116|0||1|Hospital
406002143|0||1|Hospital
406002175|0||1|Hospital
406002226|0||1|Major food & drink manufacturer
406002226|0||1|Major manufacturer -  critical  water quality sensitivity
406002408|1|Major food & drink manufacturer|0|
406002408|1|NHH  - detrimental network impact|0|
406002579|1|Major manufacturer -  critical  water quality sensitivity|0|
406002579|1|NHH  - detrimental network impact|0|
406002981|0||1|Hospital
406003302|1|Major food & drink manufacturer|0|
406003302|1|Major manufacturer -  critical  water quality sensitivity|0|
406003328|1|Major food & drink manufacturer|0|
406003328|1|Major manufacturer -  critical  water quality sensitivity|0|
406003330|0||1|Hospital
406003447|0||1|Hospital
406003966|1|Major food & drink manufacturer|0|
406003966|1|Major manufacturer -  critical  water quality sensitivity|0|
406004386|0||1|Hospital
406004409|0||1|Hospital
406004768|1|Major food & drink manufacturer|0|
406004768|1|Major manufacturer -  critical  water quality sensitivity|0|
406004794|0||1|Prison
409002108|0||1|Prison
410002004|1|Major manufacturer -  critical  water quality sensitivity|0|
420002002|1|Major food & drink manufacturer|0|
420002002|1|Major manufacturer -  critical  water quality sensitivity|0|
421002031|1|Major food & drink manufacturer|0|
421002031|1|Major manufacturer -  critical  water quality sensitivity|0|
421002031|1|NHH  - detrimental network impact|0|
434002040|1|Major food & drink manufacturer|0|
434002040|1|Major manufacturer -  critical  water quality sensitivity|0|
434002174|1|Major food & drink manufacturer|0|
434002174|1|Major manufacturer -  critical  water quality sensitivity|0|
434002174|1|NHH  - detrimental network impact|0|
434002318|0||1|Hospital
434002476|0||1|Hospital
434002500|1|Major food & drink manufacturer|0|
434002500|1|Major manufacturer -  critical  water quality sensitivity|0|
434002512|0||1|Hospital
434002529|1|Major food & drink manufacturer|0|
434002529|1|Major manufacturer -  critical  water quality sensitivity|0|
434002608|0||1|Hospital
434002654|0||1|COMAH site
434002733|0||1|Hospital
434002977|0||1|Hospital
434003000|1|Major food & drink manufacturer|0|
434003000|1|Major manufacturer -  critical  water quality sensitivity|0|
434003007|0||1|Prison
434003178|0||1|Hospital
434003212|1|Major manufacturer -  critical  water quality sensitivity|0|
434003226|0||1|Hospital
434003247|0||1|Hospital
434003260|0||1|Hospital
434003262|0||1|Hospital
434003262|0||1|Major manufacturer -  critical  water quality sensitivity
434003332|0||1|Hospital
434003439|1|Major food & drink manufacturer|0|
434003439|1|Major manufacturer -  critical  water quality sensitivity|0|
434003474|1|NHH  - detrimental network impact|0|
434003512|0||1|Hospital
434003593|1|Major manufacturer -  critical  water quality sensitivity|0|
434003602|0||1|COMAH site
434003625|1|Major food & drink manufacturer|0|
434003625|1|Major manufacturer -  critical  water quality sensitivity|0|
434003747|1|Major manufacturer -  critical  water quality sensitivity|0|
443002013|1|Major manufacturer -  critical  water quality sensitivity|0|
443002013|1|NHH  - detrimental network impact|0|
495002004|0||1|Hospital
502002006|0||1|Hospital
503002338|1|Major food & drink manufacturer|0|
