10602006200|10602006200|1|ACTARIS||11KD081322|16|Matched on Serial Number (11KD081322)||Y|
10602006701|10602006701|1|UNKNOWN||00004588|16|inferred leading zero||Y|
10602006901|10602006901|2|KENTMETERS||99011449|16|Matched on Serial Number (99011449)||Y|
10602091401|10602091401|2|SCHLUMBERGER||09052220|16|inferred leading zero||Y|
10603000700|10603000700|1|KENTMETERS||04266417A|16|inferred leading zero||Y|
10603000700|10603000700|2|ACTARIS||11057062|16|Matched on Serial Number (11057062)||Y|
10603001601|10603001601|2|KENTMETERS||80188800|16|Matched on Serial Number (80188800)||Y|
10603001601|10603001601|3|KENTMETERS||84276841|16|Match on Serial Number (84276841)||Y|
10702090201|10702090201||SOCAMOUSSON||03456743|16|inferred leading zero||Y|
10702090801|10702090801|1|ACTARIS||13MA106511|16|Matched on Serial Number (13MA106511)||Y|
10702090901|10702090901|1|KENTMETERS||03456785|16|inferred leading zero||Y|
10702090901|10702090901|2|ACTARIS||06HB011870|16|Matched on Serial Number (06HB011870)||Y|
10705000200|10705000200|2|KENTMETERS||97537815|16|Matched on Serial Number (97537815)||Y|
10705000700|10705000700|||||16|Match on Serial Number ()||Y|
10705000700|10705000700||KENTMETERS||97537815|16|Associate|no msn billed on this discharge- duplica|N|
10705000901|10705000901|3|SCHLUMBERGER||10040940.|16|inferred on sn||Y|
11106002901|11106002901|3|ACTARIS||90008056|16|inferred on sn||Y|
11111002301|11111002301|1|KENTMETERS||04196117|16|inferred leading zero||Y|
11111002301|11111002301|2|SCHLUMBERGER||07003397|16|inferred on sn||Y|
11111002301|11111002301|7|ACTARIS||16MA078346|16|Matched on Serial Number (16MA078346)||Y|
11111004101|11111004101|1|SCHLUMBERGER||06085263|16|inferred leading zero||Y|
11112003101|11112003101|3|SCHLUMBERGER||15JE034773|16|Matched on Serial Number (15JE034773)||Y|
11114002201|11114002201|1|PONTAMOUSSON||01478947|16|inferred leading zero||Y|
11114002201|11114002201|2|ACTARIS||14MA099993|16|Matched on Serial Number (14MA099993)||Y|
11114002302|11114002302|1|KENTMETERS||00014695.|16|inferred leading zero||Y|
11114002302|11114002302|2|KENTMETERS||99264635|16|Match on Serial Number (99264635)||Y|
11114004901|11114004901|1|KENTMETERS||97355911|16|Matched on Serial Number (97355911)||Y|
11114004901|11114004901|2|ACTARIS||15JB002041|16|Match on Serial Number (15JB002041)||Y|
11114005101|11114005101|1|SCHLUMBERGER||07014052|16|Inferred meter has leading zero||Y|
11204007401|11204007401||SCHLUMBERGER||16XH07861|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
11204007401|11204007401||SCHLUMBERGER||11065208|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
11204007401|11204007401||KENTMETERS||02034376|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
11204007401|11204007401||SCHLUMBERGER||0901089|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
11204012101|11204012101|1|UNKNOWN||00803268|16|Inferred meter has leading zero||Y|
11204012101|11204012101|2|ACTARIS||11084065|16|Match on Serial Number (11084065)||Y|
11204034801|11204034801|4|SCHLUMBERGER||15XF120212|16|Associated to DPID for TE meter (no mete||N|
11204038001|11204038001||ACTARIS||14KE031750|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
11204038002|11204038002|||||16|Associated to DPID for TE meter (no mete|no msn billed on this discharge- duplica|N|
11204038601|11204038601|1|SCHLUMBERGER||05000858|16|Inferred meter has leading zero||Y|
11204038701|11204038701|1|ACTARIS||15JB056037|16|Matched on Serial Number (15JB056037)||Y|
11204038701|11204038701|5|ACTARIS||11029966|16|Matched on Serial Number (11029966)||Y|
11204042101|11204042101||SCHLUMBERGER||16XF082263|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
11301005002|11301005002|2|KENTMETERS||97568914|16|Match on Serial Number (97568914)||Y|
11311000601|11311000601|1|ACTARIS||14KE137826|16|Matched on Serial Number (14KE137826)||Y|
11311000601|11311000601|2|SCHLUMBERGER||04808600|16|Inferred meter has leading zero||Y|
12101001301|12101001301|1|SCHLUMBERGER||07107933|16|Inferred meter has leading zero||Y|
12101001301|12101001301|2|SCHLUMBERGER||07130689|16|Inferred meter has leading zero||Y|
12101001301|12101001301|5|KENTMETERSMETERS||72208447|16|Matched on Serial Number (72208447)||Y|
12101001301|12101001301|6|SCHLUMBERGER||08010779|16|Inferred meter has leading zero||Y|
12404001801|12404001801|1|ACTARIS||15JE111931|16|Matched on Serial Number (15JE111931)||Y|
12404001801|12404001801|2|||97232754|16|Missing|||
12404001801|12404001801|6|ACTARIS||11057018|16|Matched on Serial Number (11057018)||Y|
12404005701|12404005701|1|KENTMETERS||97273644|16|Matched on Serial Number (97273644)||Y|
12404006001|12404006001|1|SCHLUMBERGER||08009705|16|Inferred meter has leading zero||Y|
12422000401|12422000401|1|SCHLUMBERGER||06007764|16|Inferred meter has leading zero||Y|
12422000401|12422000401|2|PONTAMOUSSON||05151884|16|Inferred meter has leading zero||Y|
12422000401|12422000401|3|PONTAMOUSSON||05151886|16|Inferred meter has leading zero||Y|
12422000401|12422000401|4|PONTAMOUSSON||05151881|16|Inferred meter has leading zero||Y|
12501000801|12501000801|1|KENTMETERS||99812084|16|Matched on Serial Number (99812084)||Y|
12501000801|12501000801|2|SCHLUMBERGER||12BU094878|16|Matched on Serial Number (12BU094878)||Y|
12501004201|12501004201|1|KENTMETERS||99197233|16|Matched on Serial Number (99197233)||Y|
12501004901|12501004901|3|ACTARIS||14KD137381|16|Matched on Serial Number (14KD137381)||Y|
12501005001|12501005001|1|KENTMETERS||06571049|16|Inferred meter has leading zero||Y|
13311001401|13311001401||SCHLUMBERGER||16JD080677|16|Associated to DPID for TE meter (no mete|msn 14KD137349 exch on 25.08.16|N|
13331001801|13331001801|1|SCHLUMBERGER||09LU022739|16|Inferred TEACCESS meter (9022739) & has ||Y|
13331004201|13331004201|1|KENTMETERS||84074722|16|Matched on Serial Number (84074722)||Y|
13331004201|13331004201|2|SOCAMOUSSON||01616624|16|Inferred meter has leading zero||Y|
13331005101|13331005101|4|UNKNOWN||11061527|16|Matched on Serial Number (11061527)||Y|
13364000201|13364000201|4|SCHLUMBERGER||10054118|16|Matched on Serial Number (10054118)||Y|
13541001201|13541001201|1|SCHLUMBERGER||13BU106166|16|Matched on Serial Number (13BU106166)||Y|
13541001201|13541001201|2|SCHLUMBERGER||13BU106167|16|Match on Serial Number (13BU106167)||Y|
14111001601|14111001601|7|SCHLUMBERGER||16XH028093|16|Match on Serial Number (16XH028093)||Y|
14111001602|14111001602||||16XH028093|16|Associated to DPID for TE meter (no mete|no msn billed on this discharge- duplica|N|
14111011101|14111011101|1|SCHLUMBERGER||07117799|16|Inferred meter has leading zero||Y|
14111011101|14111011101|2|KENTMETERS||99802217|16|Match on Serial Number (99802217)||Y|
14111022601|14111022601|4|SCHLUMBERGER||07122107|16|Inferred meter has leading zero||Y|
14111023501|14111023501|1|ACTARIS||15JC018897|16|Matched on Serial Number (15JC018897)||Y|
14111023601|14111023601|1|ACTARIS||14KC138578|16|inferred WSM as sn does not match ||Y|
14111024301|14111024301||ACTARIS||12JB007643|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
14111024501|14111024501|1|SCHLUMBERGER||09XF151469|16|Matched on Serial Number (09XF151469)||Y|
14121000201|14121000201||ACTARIS||10108736|16|Associated to DPID for TE meter (no mete|no water supply meter in calc|N|
14211003101|14211003101|2|KENTMETERS||00016949|16|Inferred meter has leading zero||Y|
14211003101|14211003101||ACTARIS||16JC023820|16|Associated to DPID for DA (no meter / no||N|
14401004301|14401004301|1|Sensus|2496|12XI103876|16|te_meters_south_staffs|2496|Y|SOUTHSTAFF-W
14401004301|14401004301|2|Itron|2502|15JC046105|16|te_meters_south_staffs|2502|Y|SOUTHSTAFF-W
14411001001|14411001001||KENTMETERS||97082086|16|Associated to DPID for DA (no meter / no|no water supply meter in calc|N|
14423002701|14423002701|3|SCHLUMBERGER||13KC038368|16|Matched on Serial Number (13KC038368)||Y|
14427001101|14427001101|1|Kent||00W048514|16|Target Ref|4568|Y|SOUTHSTAFF-W
14427001101|14427001101|5|Itron||14AI111457|16|Inferred Link| |Y|SOUTHSTAFF-W
14427001102|14427001102|1|Kent||00W048514|16|Target Ref|4568|Y|SOUTHSTAFF-W
14427001102|14427001102|6|Itron||14AI111457|16|Inferred Link| |Y|SOUTHSTAFF-W
14427001301|14427001301|1|Kent||00W048514|16|Target Ref|4568|Y|SOUTHSTAFF-W
14427001301|14427001301|6|Itron||14AI111457|16|Inferred Link| |Y|SOUTHSTAFF-W
14427003201|14427003201|1|Kent|2306|08w734753|16|te_meters_south_staffs|2306|Y|SOUTHSTAFF-W
14427003201|14427003201|8|Kent|2333|11W709250|16|te_meters_south_staffs|2333|Y|SOUTHSTAFF-W
14502001001|14502001001|3|SCHLUMBERGER||09198587|16|Inferred meter has leading zero||Y|
14502001201|14502001201|1|ACTARIS||13JB046229|16|Matched on Serial Number (13JB046229)||Y|
14502001301|14502001301|1|SCHLUMBERGER||10055621|16|Matched on Serial Number (10055621)||Y|
14502001301|14502001301|2|KENTMETERS||97557850|16|Matched on Serial Number (97557850)||Y|
15100000801|15100000801||SCHLUMBERGER||14KE030533|16|Associated to DPID for DA (no meter / no||N|
15100001001|15100001001|1|KENTMETERS||99184546|16|Matched on Serial Number (99184546)||Y|
15100001001|15100001001|2|UNKNOWN||99184542|16|Inferred as second meter||Y|
15100034501|15100034501|2|SOCAMOUSSON||04129927|16|Inferred meter has leading zero||Y|
15100034501|15100034501|4|KENTMETERS||00014648|16|Inferred meter has leading zero||Y|
15100034501|15100034501|5|SCHLUMBERGER||11053132|16|Matched on Serial Number (11053132)||Y|
15100044801|15100044801|1|ACTARIS||11KD081338|16|Matched on Serial Number (11KD081338)||Y|
15100046101|15100046101|1|SOCAMOUSSON||05191207A.|16|Inferred Target meter in duplicate & has||Y|
15100047301|15100047301||SCHLUMBERGER||08185185|16|Associated to DPID for DA (no meter / no|no water supply meter in calc|N|
15100047501|15100047501|1|UNKNOWN||15JE034792|16|Matched on Serial Number (15JE034792)||Y|
15100048101|15100048101||SCHLUMBERGER||14KE030533|16|Associated to DPID for DA (no meter / no||N|
15100049201|15100049201|1|KENTMETERS||96001272|16|Matched on Serial Number (96001272)||Y|
15101013801|15101013801|1|SCHLUMBERGER||04807242|16|Inferred meter has leading zero||Y|
15101013801|15101013801|3|SCHLUMBERGER||07120896|16|Inferred meter has leading zero||Y|
15101017501|15101017501|4|ACTARIS||11013385|16|Matched on Serial Number (11013385)||Y|
15101017501|15101017501|5|ACTARIS||11030006|16|Matched on Serial Number (11030006)||Y|
15111001001|15111001001|1|ACTARIS||11014746|16|Matched on Serial Number (11014746)||Y|
15202008301|15202008301|1|SCHLUMBERGER||06809055|16|Inferred meter has leading zero||Y|
15202008301|15202008301|2|SCHLUMBERGER||07112377|16|Inferred meter has leading zero||Y|
15202009901|15202009901|1|ACTARIS||14JB066560|16|Matched on Serial Number (14JB066560)||Y|
15202010201|15202010201|1|KENTMETERS||02010198|16|Inferred meter has leading zero||Y|
15202010901|15202010901|3|SCHLUMBERGER||9099170|16|Matched on Serial Number (9099170)||Y|
15202011401|15202011401|1|SCHLUMBERGER||11BU088366|16|inferred meter in TEACCESS 11088366||Y|
15212000601|15212000601|5|SCHLUMBERGER||16JE029250A|16|Matched on Serial Number (16JE029250A)||Y|
15212000601|15212000601|6|ACTARIS||16MU144503|16|Matched on Serial Number (16MU144503)||Y|
15555000802|15555000802||KENTMETERS||00008194||associate to DPID|no water supply meter in calc|N|
15555000802|15555000802||ACTARIS||16MA087043||associate to DPID|no water supply meter in calc|N|
15555000802|15555000802||SCHLUMBERGER||16XH028075||associate to DPID|no water supply meter in calc|N|
15555000802|15555000802||KENTMETERS||97088121||associate to DPID|no water supply meter in calc|N|
15555000802|15555000802||KENTMETERS||99812277||associate to DPID|no water supply meter in calc|N|
15555000802|15555000802||KENTMETERS||98118128A||associate to DPID|no water supply meter in calc|N|
15555004401|15555004401|1|KENTMETERS||00040303|16|Inferred meter has leading zero||Y|
15555004801|15555004801|3|ACTARIS||16JE029298|16|Matched on Serial Number (16JE029298)||Y|
15555005001|15555005001||UNKNOWN||15BU026697|16|Associated to DPID for DA (no meter / no|no water supply meter in calc|N|
15555005301|15555005301|1|SCHLUMBERGER||12BU087183|16|Match on Serial Number (12BU087183)||Y|
3028010600|3028010600|1|Sensus|99700376|99700376|16|Serial No|99700376|Y|SOUTHSTAFF-W
3028010600|3028010600|2|Kent||09a63909|16|Inferred link| |Y|SOUTHSTAFF-W
3028011700|3028011700|1|Itron||10mu074784|16|te_meters_south_staffs|C0280117|Y|SOUTHSTAFF-W
3028011700|3028011700|2|Sensus|28011700|33714233|16|te_meters_south_staffs|28011700|Y|SOUTHSTAFF-W
3064000500|3064000500|1|Itron|C0640005|13MU016155|16|te_meters_south_staffs|C0640005|Y|SOUTHSTAFF-W
3064000500|3064000500|2|Itron|X4640050|12MU045373|16|te_meters_south_staffs|X4640050|Y|SOUTHSTAFF-W
3807002700|3807002700|1|Elster|10M052636|10M052635|16|Serial No|10M052636|Y|SOUTHSTAFF-W
3807002700|3807002700|5|Itron|11MU063097|11MU063097|16|Serial No|11MU063097|Y|SOUTHSTAFF-W
5012006200|5012006200|1|Kent|p312-4521|06m360603|16|Target Ref|4521|Y|SOUTHSTAFF-W
5012006200|5012006200|2|Elster|k02700252|4676719|16|Target Ref|5616|Y|SOUTHSTAFF-W
5012020901|5012020901|1|Kent|6264|700729|16|Target Ref|6264|Y|SOUTHSTAFF-W
5012020901|5012020901|2|Kent|p312-6282|99S001587|16|Target Ref|6282|Y|SOUTHSTAFF-W
5026000300|5026000300|2|Kent|9529|15m302415|16|te_meters_south_staffs|W4260040|Y|SOUTHSTAFF-W
5026000300|5026000300|7|Itron||14FE002821|16|te_meters_south_staffs|E0260003|Y|SOUTHSTAFF-W
5062006600|5062006600|1|Kent|K087551981|87551981|16|Serial No|K087551981|Y|SOUTHSTAFF-W
5062006600|5062006600|5|Sensus|I06w708849|06w708849|16|Serial No|I06w708849|Y|SOUTHSTAFF-W
5062011700|5062011700|1|Kent|09H700382|09h700382|16|Serial No|09H700382|Y|SOUTHSTAFF-W
5062011700|5062011700|2|Kent|09M009471|09m009471|16|Serial No|09M009471|Y|SOUTHSTAFF-W
5076003300|5076003300|1|Kent|K09700378|9700378|16|Serial No|9700378|Y|SOUTHSTAFF-W
5076003300|5076003300|2|Kent|K09M009473|09m009473|16|Serial No|09m009473|Y|SOUTHSTAFF-W
5076004000|5076004000|1|Kent|ssw-2843|605267|16|Target Ref|2843|Y|SOUTHSTAFF-W
5076004000|5076004000|2|Kent|ssw-2880|88538858|16|Target Ref|2880|Y|SOUTHSTAFF-W
5080000501|5080000501|5|Sensus|N3806907|13142893|16|Target Ref|6907|Y|SOUTHSTAFF-W
5080000501|5080000501|6|Sensus|N3805939|13131844|16|Target Ref|5536|Y|SOUTHSTAFF-W
5080002200|5080002200|1|Kent|E0800022|2004138939|16|te_meters_south_staffs|E0800022|Y|SOUTHSTAFF-W
5080002200|5080002200|2|Kent|5080022|97172747|16|te_meters_south_staffs|5080022|Y|SOUTHSTAFF-W
5291067300|5291067300|1|Itron|50320720 971509|16UF044020|16|Target Ref|971509|Y|SOUTHSTAFF-W
5291067300|5291067300|4|Kent||07a0257819|16|Target Ref|443962|Y|SOUTHSTAFF-W
5920003000|5920003000|8|Kent|ss - 1866|13007443|16|te_meters_south_staffs|1866|Y|SOUTHSTAFF-W
5920003000|5920003000|9|Sensus|ss - 1946|12500035|16|te_meters_south_staffs|1946|Y|SOUTHSTAFF-W
5920003000|5920003000|10|Kent|ss - 1801|120101796|16|te_meters_south_staffs|1801|Y|SOUTHSTAFF-W
5920009701|5920009701|1|Kent|61967|619167|16|Serial No|61967|Y|SOUTHSTAFF-W
5920009701|5920009701|2|Kent|h10m105547|10m105547|16|Serial No|h10m105547|Y|SOUTHSTAFF-W
